#proteinId;gotermId;goName;gotermType;goAcc
1982023;2632;pepsin A activity;molecular_function;GO:0004194
1982023;4639;proteolysis;biological_process;GO:0006508
1982024;2175;nucleic acid binding;molecular_function;GO:0003676
1982024;3827;intracellular;cellular_component;GO:0005622
1982024;5939;zinc ion binding;molecular_function;GO:0008270
1982024;2176;DNA binding;molecular_function;GO:0003677
1982024;3838;nucleus;cellular_component;GO:0005634
1982024;4499;transcription;biological_process;GO:0006350
1982026;111;imidazoleglycerol-phosphate synthase activity;molecular_function;GO:0000107
1982026;10420;NAD(P)-cysteine ADP-ribosyltransferase activity;molecular_function;GO:0018071
1982026;10461;NAD(P)-asparagine ADP-ribosyltransferase activity;molecular_function;GO:0018121
1982026;10467;NAD(P)-serine ADP-ribosyltransferase activity;molecular_function;GO:0018127
1982026;19331;7-cyano-7-deazaguanine tRNA-ribosyltransferase activity;molecular_function;GO:0043867
1982028;2175;nucleic acid binding;molecular_function;GO:0003676
1982028;3827;intracellular;cellular_component;GO:0005622
1982028;5939;zinc ion binding;molecular_function;GO:0008270
1982029;2890;flavin-containing monooxygenase activity;molecular_function;GO:0004499
1982030;3546;transporter activity;molecular_function;GO:0005215
1982030;4927;transport;biological_process;GO:0006810
1982030;9321;integral to membrane;cellular_component;GO:0016021
1982032;3827;intracellular;cellular_component;GO:0005622
1982035;3736;ATP binding;molecular_function;GO:0005524
1982037;5830;metabolic process;biological_process;GO:0008152
1982037;9985;hydrolase activity;molecular_function;GO:0016787
1982037;23784;cutinase activity;molecular_function;GO:0050525
1982038;2613;endopeptidase activity;molecular_function;GO:0004175
1982038;4024;proteasome core complex;cellular_component;GO:0005839
1982038;4642;ubiquitin-dependent protein catabolic process;biological_process;GO:0006511
1982038;2706;threonine endopeptidase activity;molecular_function;GO:0004298
1982038;2707;proteasome endopeptidase activity;molecular_function;GO:0004299
1982039;2176;DNA binding;molecular_function;GO:0003677
1982039;2353;DNA-directed DNA polymerase activity;molecular_function;GO:0003887
1982039;4499;transcription;biological_process;GO:0006350
1982039;3708;binding;molecular_function;GO:0005488
1982039;16887;DNA polymerase activity;molecular_function;GO:0034061
1982041;3708;binding;molecular_function;GO:0005488
1982049;3721;iron ion binding;molecular_function;GO:0005506
1982049;9506;iron-sulfur cluster assembly;biological_process;GO:0016226
1982049;24783;iron-sulfur cluster binding;molecular_function;GO:0051536
1982049;3727;protein binding;molecular_function;GO:0005515
1982050;2233;peptidyl-prolyl cis-trans isomerase activity;molecular_function;GO:0003755
1982050;4591;protein folding;biological_process;GO:0006457
1982050;2975;cyclophilin;molecular_function;GO:0004600
1982050;12948;FK506-sensitive peptidyl-prolyl cis-trans isomerase;molecular_function;GO:0030051
1982050;17567;cyclophilin-type peptidyl-prolyl cis-trans isomerase activity;molecular_function;GO:0042027
1982054;162;nucleotide binding;molecular_function;GO:0000166
1982054;3174;arginine-tRNA ligase activity;molecular_function;GO:0004814
1982054;3736;ATP binding;molecular_function;GO:0005524
1982054;3930;cytoplasm;cellular_component;GO:0005737
1982054;4556;translation;biological_process;GO:0006412
1982054;4563;arginyl-tRNA aminoacylation;biological_process;GO:0006420
1982054;3172;aminoacyl-tRNA ligase activity;molecular_function;GO:0004812
1982054;4561;tRNA aminoacylation for protein translation;biological_process;GO:0006418
1982055;3721;iron ion binding;molecular_function;GO:0005506
1982055;4283;electron transport;biological_process;GO:0006118
1982055;9321;integral to membrane;cellular_component;GO:0016021
1982055;9710;oxidoreductase activity;molecular_function;GO:0016491
1982055;23919;FAD binding;molecular_function;GO:0050660
1982055;287;ferric-chelate reductase activity;molecular_function;GO:0000293
1982060;2196;transcription factor activity;molecular_function;GO:0003700
1982060;3838;nucleus;cellular_component;GO:0005634
1982060;4504;regulation of transcription, DNA-dependent;biological_process;GO:0006355
1982060;5939;zinc ion binding;molecular_function;GO:0008270
1982060;2176;DNA binding;molecular_function;GO:0003677
1982060;4499;transcription;biological_process;GO:0006350
1982061;5830;metabolic process;biological_process;GO:0008152
1982061;2807;homoaconitate hydratase activity;molecular_function;GO:0004409
1982063;6903;protein secretion;biological_process;GO:0009306
1982063;8790;P-P-bond-hydrolysis-driven protein transmembrane transporter activity;molecular_function;GO:0015450
1982063;9320;membrane;cellular_component;GO:0016020
1982064;3736;ATP binding;molecular_function;GO:0005524
1982064;10082;ATPase activity;molecular_function;GO:0016887
1982064;162;nucleotide binding;molecular_function;GO:0000166
1982064;10269;nucleoside-triphosphatase activity;molecular_function;GO:0017111
1982064;4927;transport;biological_process;GO:0006810
1982064;9321;integral to membrane;cellular_component;GO:0016021
1982064;18135;ATPase activity, coupled to transmembrane movement of substances;molecular_function;GO:0042626
1982064;2450;ATP-dependent DNA helicase activity;molecular_function;GO:0004003
1982064;2451;ATP-dependent RNA helicase activity;molecular_function;GO:0004004
1982064;5716;ATP-dependent helicase activity;molecular_function;GO:0008026
1982064;5778;DNA-dependent ATPase activity;molecular_function;GO:0008094
1982064;5860;RNA-dependent ATPase activity;molecular_function;GO:0008186
1982064;8800;protein-transmembrane transporting ATPase activity;molecular_function;GO:0015462
1982064;10273;single-stranded DNA-dependent ATP-dependent DNA helicase activity;molecular_function;GO:0017116
1982064;18132;ATPase activity, coupled;molecular_function;GO:0042623
1982064;18133;ATPase activity, uncoupled;molecular_function;GO:0042624
1982064;18134;ATPase activity, coupled to transmembrane movement of ions;molecular_function;GO:0042625
1982065;4665;cysteine biosynthetic process from serine;biological_process;GO:0006535
1982065;2290;catalytic activity;molecular_function;GO:0003824
1982065;5830;metabolic process;biological_process;GO:0008152
1982065;13063;pyridoxal phosphate binding;molecular_function;GO:0030170
1982065;2560;cystathionine beta-synthase activity;molecular_function;GO:0004122
1982065;3930;cytoplasm;cellular_component;GO:0005737
1982065;11609;cysteine biosynthetic process via cystathionine;biological_process;GO:0019343
1982066;162;nucleotide binding;molecular_function;GO:0000166
1982066;10269;nucleoside-triphosphatase activity;molecular_function;GO:0017111
1982067;5939;zinc ion binding;molecular_function;GO:0008270
1982072;10005;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds;molecular_function;GO:0016810
1982072;4924;nitrogen compound metabolic process;biological_process;GO:0006807
1982072;13088;cyanide hydratase activity;molecular_function;GO:0030196
1982074;2290;catalytic activity;molecular_function;GO:0003824
1982074;3930;cytoplasm;cellular_component;GO:0005737
1982074;6681;aromatic amino acid family metabolic process;biological_process;GO:0009072
1982074;9333;maleylacetoacetate isomerase activity;molecular_function;GO:0016034
1982077;3838;nucleus;cellular_component;GO:0005634
1982077;10375;histone-lysine N-methyltransferase activity;molecular_function;GO:0018024
1982086;3736;ATP binding;molecular_function;GO:0005524
1982086;10082;ATPase activity;molecular_function;GO:0016887
1982086;162;nucleotide binding;molecular_function;GO:0000166
1982086;10269;nucleoside-triphosphatase activity;molecular_function;GO:0017111
1982086;4927;transport;biological_process;GO:0006810
1982086;9321;integral to membrane;cellular_component;GO:0016021
1982086;18135;ATPase activity, coupled to transmembrane movement of substances;molecular_function;GO:0042626
1982086;6209;xenobiotic-transporting ATPase activity;molecular_function;GO:0008559
1982087;9988;phosphoric monoester hydrolase activity;molecular_function;GO:0016791
1982087;3087;phosphoprotein phosphatase activity;molecular_function;GO:0004721
1982087;3089;calcium-dependent protein serine/threonine phosphatase activity;molecular_function;GO:0004723
1982087;3090;magnesium-dependent protein serine/threonine phosphatase activity;molecular_function;GO:0004724
1982087;4132;magnesium-dependent protein serine/threonine phosphatase complex;cellular_component;GO:0005963
1982087;6080;CTD phosphatase activity;molecular_function;GO:0008420
1982087;6240;calcium-dependent protein serine/threonine phosphatase regulator activity;molecular_function;GO:0008597
1982087;10186;myosin phosphatase activity;molecular_function;GO:0017018
1982087;10187;myosin phosphatase regulator activity;molecular_function;GO:0017020
1982087;10190;myosin phosphatase complex;cellular_component;GO:0017023
1982089;5830;metabolic process;biological_process;GO:0008152
1982089;9957;transferase activity, transferring hexosyl groups;molecular_function;GO:0016758
1982089;4143;carbohydrate metabolic process;biological_process;GO:0005975
1982089;13148;lipid glycosylation;biological_process;GO:0030259
1982089;10100;sterol 3-beta-glucosyltransferase activity;molecular_function;GO:0016906
1982090;8851;tetracycline:hydrogen antiporter activity;molecular_function;GO:0015520
1982090;9211;tetracycline transport;biological_process;GO:0015904
1982090;9321;integral to membrane;cellular_component;GO:0016021
1982090;21106;response to antibiotic;biological_process;GO:0046677
1982097;3043;protein kinase activity;molecular_function;GO:0004672
1982097;3736;ATP binding;molecular_function;GO:0005524
1982097;4602;protein amino acid phosphorylation;biological_process;GO:0006468
1982097;3045;protein serine/threonine kinase activity;molecular_function;GO:0004674
1982102;4639;proteolysis;biological_process;GO:0006508
1982102;5905;peptidase activity;molecular_function;GO:0008233
1982102;9810;glutaminyl-peptide cyclotransferase activity;molecular_function;GO:0016603
1982106;4977;amino acid transport;biological_process;GO:0006865
1982106;8535;amino acid transmembrane transporter activity;molecular_function;GO:0015171
1982106;9320;membrane;cellular_component;GO:0016020
1982107;23799;2-aminomuconate deaminase activity;molecular_function;GO:0050540
1982111;12037;small conjugating protein ligase activity;molecular_function;GO:0019787
1982111;19152;post-translational protein modification;biological_process;GO:0043687
1982111;24495;regulation of protein metabolic process;biological_process;GO:0051246
1982111;3200;ubiquitin-protein ligase activity;molecular_function;GO:0004842
1982111;24685;regulation of ubiquitin-protein ligase activity;biological_process;GO:0051438
1982111;24687;regulation of ubiquitin-protein ligase activity during meiotic cell cycle;biological_process;GO:0051440
1982111;24690;positive regulation of ubiquitin-protein ligase activity;biological_process;GO:0051443
1982111;24691;negative regulation of ubiquitin-protein ligase activity;biological_process;GO:0051444
1982114;2290;catalytic activity;molecular_function;GO:0003824
1982114;5830;metabolic process;biological_process;GO:0008152
1982114;3736;ATP binding;molecular_function;GO:0005524
1982114;5021;apoptosis;biological_process;GO:0006915
1982116;3043;protein kinase activity;molecular_function;GO:0004672
1982116;3736;ATP binding;molecular_function;GO:0005524
1982116;4602;protein amino acid phosphorylation;biological_process;GO:0006468
1982117;2996;lysophospholipase activity;molecular_function;GO:0004622
1982118;2443;acyl-CoA dehydrogenase activity;molecular_function;GO:0003995
1982118;4283;electron transport;biological_process;GO:0006118
1982118;9834;oxidoreductase activity, acting on the CH-CH group of donors;molecular_function;GO:0016627
1982118;5830;metabolic process;biological_process;GO:0008152
1982119;2176;DNA binding;molecular_function;GO:0003677
1982119;3736;ATP binding;molecular_function;GO:0005524
1982119;2175;nucleic acid binding;molecular_function;GO:0003676
1982119;2792;helicase activity;molecular_function;GO:0004386
1982124;2934;alpha,alpha-trehalase activity;molecular_function;GO:0004555
1982124;4159;trehalose metabolic process;biological_process;GO:0005991
1982124;2290;catalytic activity;molecular_function;GO:0003824
1982124;3724;calcium ion binding;molecular_function;GO:0005509
1982124;3930;cytoplasm;cellular_component;GO:0005737
1982124;4161;trehalose catabolic process;biological_process;GO:0005993
1982125;2845;isocitrate lyase activity;molecular_function;GO:0004451
1982125;12002;carboxylic acid metabolic process;biological_process;GO:0019752
1982125;2290;catalytic activity;molecular_function;GO:0003824
1982127;2700;subtilase activity;molecular_function;GO:0004289
1982127;4639;proteolysis;biological_process;GO:0006508
1982130;3736;ATP binding;molecular_function;GO:0005524
1982130;5021;apoptosis;biological_process;GO:0006915
1982132;2175;nucleic acid binding;molecular_function;GO:0003676
1982132;2792;helicase activity;molecular_function;GO:0004386
1982132;3736;ATP binding;molecular_function;GO:0005524
1982132;162;nucleotide binding;molecular_function;GO:0000166
1982132;10269;nucleoside-triphosphatase activity;molecular_function;GO:0017111
1982132;5716;ATP-dependent helicase activity;molecular_function;GO:0008026
1982134;162;nucleotide binding;molecular_function;GO:0000166
